scope,alpha,bandwidth,distance,pan,own_kbps,own_offload,other_offload,sigma2_het,tau,n_h0_test,n_h1,fp,tp,fpr,fpr_lo,fpr_hi,tpr,tpr_lo,tpr_hi,n_undecidable_h0,n_undecidable_h1
global,0.01,100vs200,1300,PAN1,100,160,80,0.01276187,3.24356,50,100,0,20,0.0,0.0,0.0714,0.2,0.1334,0.2888,0,0
global,0.05,100vs200,1300,PAN1,100,160,80,0.01276187,2.14737,50,100,2,53,0.04,0.011,0.1346,0.53,0.4329,0.6249,0,0
global,0.1,100vs200,1300,PAN1,100,160,80,0.01276187,1.74608,50,100,5,60,0.1,0.0435,0.2136,0.6,0.502,0.6906,0,0
global,0.01,100vs200,1300,PAN2,200,80,160,0.01276187,3.24356,50,100,0,25,0.0,0.0,0.0714,0.25,0.1755,0.343,0,0
global,0.05,100vs200,1300,PAN2,200,80,160,0.01276187,2.14737,50,100,0,59,0.0,0.0,0.0714,0.59,0.492,0.6813,0,0
global,0.1,100vs200,1300,PAN2,200,80,160,0.01276187,1.74608,50,100,2,76,0.04,0.011,0.1346,0.76,0.6677,0.8331,0,0
global,0.01,100vs200,1300,PAN1,100,180,100,0.01276187,3.24356,50,100,0,16,0.0,0.0,0.0714,0.16,0.101,0.2442,0,0
global,0.05,100vs200,1300,PAN1,100,180,100,0.01276187,2.14737,50,100,5,45,0.1,0.0435,0.2136,0.45,0.3561,0.5476,0,0
global,0.1,100vs200,1300,PAN1,100,180,100,0.01276187,1.74608,50,100,12,55,0.24,0.143,0.3741,0.55,0.4524,0.6439,0,0
global,0.01,100vs200,1300,PAN2,200,100,180,0.01276187,3.24356,50,100,1,11,0.02,0.0035,0.105,0.11,0.0625,0.1863,0,0
global,0.05,100vs200,1300,PAN2,200,100,180,0.01276187,2.14737,50,100,2,48,0.04,0.011,0.1346,0.48,0.3846,0.5768,0,0
global,0.1,100vs200,1300,PAN2,200,100,180,0.01276187,1.74608,50,100,2,64,0.04,0.011,0.1346,0.64,0.5424,0.7273,0,0
global,0.01,100vs200,1300,PAN1,100,180,120,0.01276187,3.24356,50,100,0,20,0.0,0.0,0.0714,0.2,0.1334,0.2888,0,0
global,0.05,100vs200,1300,PAN1,100,180,120,0.01276187,2.14737,50,100,5,45,0.1,0.0435,0.2136,0.45,0.3561,0.5476,0,0
global,0.1,100vs200,1300,PAN1,100,180,120,0.01276187,1.74608,50,100,12,58,0.24,0.143,0.3741,0.58,0.4821,0.672,0,0
global,0.01,100vs200,1300,PAN2,200,120,180,0.01276187,3.24356,50,100,1,12,0.02,0.0035,0.105,0.12,0.07,0.1981,0,0
global,0.05,100vs200,1300,PAN2,200,120,180,0.01276187,2.14737,50,100,1,49,0.02,0.0035,0.105,0.49,0.3942,0.5865,0,0
global,0.1,100vs200,1300,PAN2,200,120,180,0.01276187,1.74608,50,100,1,65,0.02,0.0035,0.105,0.65,0.5525,0.7364,0,0
global,0.01,100vs200,1300,PAN1,100,180,140,0.01276187,3.24356,50,100,0,23,0.0,0.0,0.0714,0.23,0.1584,0.3215,0,0
global,0.05,100vs200,1300,PAN1,100,180,140,0.01276187,2.14737,50,100,5,48,0.1,0.0435,0.2136,0.48,0.3846,0.5768,0,0
global,0.1,100vs200,1300,PAN1,100,180,140,0.01276187,1.74608,50,100,12,63,0.24,0.143,0.3741,0.63,0.5322,0.7182,0,0
global,0.01,100vs200,1300,PAN2,200,140,180,0.01276187,3.24356,50,100,1,14,0.02,0.0035,0.105,0.14,0.0853,0.2214,0,0
global,0.05,100vs200,1300,PAN2,200,140,180,0.01276187,2.14737,50,100,2,38,0.04,0.011,0.1346,0.38,0.291,0.4779,0,0
global,0.1,100vs200,1300,PAN2,200,140,180,0.01276187,1.74608,50,100,3,58,0.06,0.0206,0.1622,0.58,0.4821,0.672,0,0
global,0.01,100vs200,1300,PAN1,100,180,160,0.01276187,3.24356,50,100,0,17,0.0,0.0,0.0714,0.17,0.1089,0.2555,0,0
global,0.05,100vs200,1300,PAN1,100,180,160,0.01276187,2.14737,50,100,5,43,0.1,0.0435,0.2136,0.43,0.3373,0.5278,0,0
global,0.1,100vs200,1300,PAN1,100,180,160,0.01276187,1.74608,50,100,12,58,0.24,0.143,0.3741,0.58,0.4821,0.672,0,0
global,0.01,100vs200,1300,PAN2,200,160,180,0.01276187,3.24356,50,100,0,8,0.0,0.0,0.0714,0.08,0.0411,0.15,0,0
global,0.05,100vs200,1300,PAN2,200,160,180,0.01276187,2.14737,50,100,2,34,0.04,0.011,0.1346,0.34,0.2546,0.4372,0,0
global,0.1,100vs200,1300,PAN2,200,160,180,0.01276187,1.74608,50,100,4,54,0.08,0.0315,0.1884,0.54,0.4426,0.6344,0,0
global,0.01,100vs200,1300,PAN1,100,180,180,0.01276187,3.24356,50,100,0,17,0.0,0.0,0.0714,0.17,0.1089,0.2555,0,0
global,0.05,100vs200,1300,PAN1,100,180,180,0.01276187,2.14737,50,100,5,53,0.1,0.0435,0.2136,0.53,0.4329,0.6249,0,0
global,0.1,100vs200,1300,PAN1,100,180,180,0.01276187,1.74608,50,100,12,65,0.24,0.143,0.3741,0.65,0.5525,0.7364,0,0
global,0.01,100vs200,1300,PAN2,200,180,180,0.01276187,3.24356,50,100,1,6,0.02,0.0035,0.105,0.06,0.0278,0.1248,0,0
global,0.05,100vs200,1300,PAN2,200,180,180,0.01276187,2.14737,50,100,3,28,0.06,0.0206,0.1622,0.28,0.2014,0.3749,0,0
global,0.1,100vs200,1300,PAN2,200,180,180,0.01276187,1.74608,50,100,4,48,0.08,0.0315,0.1884,0.48,0.3846,0.5768,0,0
global,0.01,100vs200,1300,PAN1,100,180,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN1,100,180,20,0.01276187,2.14737,50,100,5,3,0.1,0.0435,0.2136,0.03,0.0103,0.0845,0,0
global,0.1,100vs200,1300,PAN1,100,180,20,0.01276187,1.74608,50,100,12,9,0.24,0.143,0.3741,0.09,0.0481,0.1623,0,0
global,0.01,100vs200,1300,PAN2,200,20,180,0.01276187,3.24356,50,100,0,22,0.0,0.0,0.0714,0.22,0.15,0.3107,0,0
global,0.05,100vs200,1300,PAN2,200,20,180,0.01276187,2.14737,50,100,0,48,0.0,0.0,0.0714,0.48,0.3846,0.5768,0,0
global,0.1,100vs200,1300,PAN2,200,20,180,0.01276187,1.74608,50,100,0,63,0.0,0.0,0.0714,0.63,0.5322,0.7182,0,0
global,0.01,100vs200,1300,PAN1,100,180,200,0.01276187,3.24356,50,100,0,23,0.0,0.0,0.0714,0.23,0.1584,0.3215,0,0
global,0.05,100vs200,1300,PAN1,100,180,200,0.01276187,2.14737,50,100,5,46,0.1,0.0435,0.2136,0.46,0.3656,0.5574,0,0
global,0.1,100vs200,1300,PAN1,100,180,200,0.01276187,1.74608,50,100,12,59,0.24,0.143,0.3741,0.59,0.492,0.6813,0,0
global,0.01,100vs200,1300,PAN2,200,200,180,0.01276187,3.24356,50,100,1,9,0.02,0.0035,0.105,0.09,0.0481,0.1623,0,0
global,0.05,100vs200,1300,PAN2,200,200,180,0.01276187,2.14737,50,100,4,30,0.08,0.0315,0.1884,0.3,0.2189,0.3959,0,0
global,0.1,100vs200,1300,PAN2,200,200,180,0.01276187,1.74608,50,100,5,48,0.1,0.0435,0.2136,0.48,0.3846,0.5768,0,0
global,0.01,100vs200,1300,PAN1,100,180,40,0.01276187,3.24356,50,100,0,2,0.0,0.0,0.0714,0.02,0.0055,0.07,0,0
global,0.05,100vs200,1300,PAN1,100,180,40,0.01276187,2.14737,50,100,5,5,0.1,0.0435,0.2136,0.05,0.0215,0.1118,0,0
global,0.1,100vs200,1300,PAN1,100,180,40,0.01276187,1.74608,50,100,12,9,0.24,0.143,0.3741,0.09,0.0481,0.1623,0,0
global,0.01,100vs200,1300,PAN2,200,40,180,0.01276187,3.24356,50,100,0,26,0.0,0.0,0.0714,0.26,0.184,0.3537,0,0
global,0.05,100vs200,1300,PAN2,200,40,180,0.01276187,2.14737,50,100,0,54,0.0,0.0,0.0714,0.54,0.4426,0.6344,0,0
global,0.1,100vs200,1300,PAN2,200,40,180,0.01276187,1.74608,50,100,0,70,0.0,0.0,0.0714,0.7,0.6041,0.7811,0,0
global,0.01,100vs200,1300,PAN1,100,180,60,0.01276187,3.24356,50,100,0,5,0.0,0.0,0.0714,0.05,0.0215,0.1118,0,0
global,0.05,100vs200,1300,PAN1,100,180,60,0.01276187,2.14737,50,100,5,17,0.1,0.0435,0.2136,0.17,0.1089,0.2555,0,0
global,0.1,100vs200,1300,PAN1,100,180,60,0.01276187,1.74608,50,100,12,30,0.24,0.143,0.3741,0.3,0.2189,0.3959,0,0
global,0.01,100vs200,1300,PAN2,200,60,180,0.01276187,3.24356,50,100,0,15,0.0,0.0,0.0714,0.15,0.0931,0.2328,0,0
global,0.05,100vs200,1300,PAN2,200,60,180,0.01276187,2.14737,50,100,0,47,0.0,0.0,0.0714,0.47,0.3751,0.5671,0,0
global,0.1,100vs200,1300,PAN2,200,60,180,0.01276187,1.74608,50,100,1,71,0.02,0.0035,0.105,0.71,0.6146,0.7899,0,0
global,0.01,100vs200,1300,PAN1,100,180,80,0.01276187,3.24356,50,100,0,22,0.0,0.0,0.0714,0.22,0.15,0.3107,0,0
global,0.05,100vs200,1300,PAN1,100,180,80,0.01276187,2.14737,50,100,5,50,0.1,0.0435,0.2136,0.5,0.4038,0.5962,0,0
global,0.1,100vs200,1300,PAN1,100,180,80,0.01276187,1.74608,50,100,12,62,0.24,0.143,0.3741,0.62,0.5221,0.709,0,0
global,0.01,100vs200,1300,PAN2,200,80,180,0.01276187,3.24356,50,99,0,21,0.0,0.0,0.0714,0.2121,0.1431,0.3026,0,0
global,0.05,100vs200,1300,PAN2,200,80,180,0.01276187,2.14737,50,99,0,54,0.0,0.0,0.0714,0.5455,0.4475,0.64,0,0
global,0.1,100vs200,1300,PAN2,200,80,180,0.01276187,1.74608,50,99,2,75,0.04,0.011,0.1346,0.7576,0.6646,0.8313,0,0
global,0.01,100vs200,1300,PAN1,100,20,100,0.01276187,3.24356,50,100,0,34,0.0,0.0,0.0714,0.34,0.2546,0.4372,0,0
global,0.05,100vs200,1300,PAN1,100,20,100,0.01276187,2.14737,50,100,0,71,0.0,0.0,0.0714,0.71,0.6146,0.7899,0,0
global,0.1,100vs200,1300,PAN1,100,20,100,0.01276187,1.74608,50,100,0,82,0.0,0.0,0.0714,0.82,0.7333,0.883,0,0
global,0.01,100vs200,1300,PAN2,200,100,20,0.01276187,3.24356,50,100,1,0,0.02,0.0035,0.105,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN2,200,100,20,0.01276187,2.14737,50,100,2,3,0.04,0.011,0.1346,0.03,0.0103,0.0845,0,0
global,0.1,100vs200,1300,PAN2,200,100,20,0.01276187,1.74608,50,100,2,4,0.04,0.011,0.1346,0.04,0.0157,0.0984,0,0
global,0.01,100vs200,1300,PAN1,100,20,120,0.01276187,3.24356,50,100,0,36,0.0,0.0,0.0714,0.36,0.2727,0.4576,0,0
global,0.05,100vs200,1300,PAN1,100,20,120,0.01276187,2.14737,50,100,0,67,0.0,0.0,0.0714,0.67,0.5731,0.7544,0,0
global,0.1,100vs200,1300,PAN1,100,20,120,0.01276187,1.74608,50,100,0,82,0.0,0.0,0.0714,0.82,0.7333,0.883,0,0
global,0.01,100vs200,1300,PAN2,200,120,20,0.01276187,3.24356,50,100,1,0,0.02,0.0035,0.105,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN2,200,120,20,0.01276187,2.14737,50,100,1,0,0.02,0.0035,0.105,0.0,0.0,0.037,0,0
global,0.1,100vs200,1300,PAN2,200,120,20,0.01276187,1.74608,50,100,1,2,0.02,0.0035,0.105,0.02,0.0055,0.07,0,0
global,0.01,100vs200,1300,PAN1,100,20,140,0.01276187,3.24356,50,100,0,40,0.0,0.0,0.0714,0.4,0.3094,0.498,0,0
global,0.05,100vs200,1300,PAN1,100,20,140,0.01276187,2.14737,50,100,0,66,0.0,0.0,0.0714,0.66,0.5628,0.7454,0,0
global,0.1,100vs200,1300,PAN1,100,20,140,0.01276187,1.74608,50,100,0,78,0.0,0.0,0.0714,0.78,0.6893,0.85,0,0
global,0.01,100vs200,1300,PAN2,200,140,20,0.01276187,3.24356,50,100,1,1,0.02,0.0035,0.105,0.01,0.0018,0.0545,0,0
global,0.05,100vs200,1300,PAN2,200,140,20,0.01276187,2.14737,50,100,2,1,0.04,0.011,0.1346,0.01,0.0018,0.0545,0,0
global,0.1,100vs200,1300,PAN2,200,140,20,0.01276187,1.74608,50,100,3,2,0.06,0.0206,0.1622,0.02,0.0055,0.07,0,0
global,0.01,100vs200,1300,PAN1,100,20,160,0.01276187,3.24356,50,100,0,42,0.0,0.0,0.0714,0.42,0.328,0.5179,0,0
global,0.05,100vs200,1300,PAN1,100,20,160,0.01276187,2.14737,50,100,0,71,0.0,0.0,0.0714,0.71,0.6146,0.7899,0,0
global,0.1,100vs200,1300,PAN1,100,20,160,0.01276187,1.74608,50,100,0,84,0.0,0.0,0.0714,0.84,0.7558,0.899,0,0
global,0.01,100vs200,1300,PAN2,200,160,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN2,200,160,20,0.01276187,2.14737,50,100,2,2,0.04,0.011,0.1346,0.02,0.0055,0.07,0,0
global,0.1,100vs200,1300,PAN2,200,160,20,0.01276187,1.74608,50,100,4,7,0.08,0.0315,0.1884,0.07,0.0343,0.1375,0,0
global,0.01,100vs200,1300,PAN1,100,20,180,0.01276187,3.24356,50,100,0,38,0.0,0.0,0.0714,0.38,0.291,0.4779,0,0
global,0.05,100vs200,1300,PAN1,100,20,180,0.01276187,2.14737,50,100,0,69,0.0,0.0,0.0714,0.69,0.5937,0.7722,0,0
global,0.1,100vs200,1300,PAN1,100,20,180,0.01276187,1.74608,50,100,0,79,0.0,0.0,0.0714,0.79,0.7002,0.8583,0,0
global,0.01,100vs200,1300,PAN2,200,180,20,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,100vs200,1300,PAN2,200,180,20,0.01276187,2.14737,50,100,3,5,0.06,0.0206,0.1622,0.05,0.0215,0.1118,0,0
global,0.1,100vs200,1300,PAN2,200,180,20,0.01276187,1.74608,50,100,4,8,0.08,0.0315,0.1884,0.08,0.0411,0.15,0,0
global,0.01,100vs200,1300,PAN1,100,20,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN1,100,20,20,0.01276187,2.14737,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.1,100vs200,1300,PAN1,100,20,20,0.01276187,1.74608,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.01,100vs200,1300,PAN2,200,20,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN2,200,20,20,0.01276187,2.14737,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.1,100vs200,1300,PAN2,200,20,20,0.01276187,1.74608,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.01,100vs200,1300,PAN1,100,20,200,0.01276187,3.24356,50,100,0,42,0.0,0.0,0.0714,0.42,0.328,0.5179,0,0
global,0.05,100vs200,1300,PAN1,100,20,200,0.01276187,2.14737,50,100,0,76,0.0,0.0,0.0714,0.76,0.6677,0.8331,0,0
global,0.1,100vs200,1300,PAN1,100,20,200,0.01276187,1.74608,50,100,0,84,0.0,0.0,0.0714,0.84,0.7558,0.899,0,0
global,0.01,100vs200,1300,PAN2,200,200,20,0.01276187,3.24356,50,100,1,1,0.02,0.0035,0.105,0.01,0.0018,0.0545,0,0
global,0.05,100vs200,1300,PAN2,200,200,20,0.01276187,2.14737,50,100,4,6,0.08,0.0315,0.1884,0.06,0.0278,0.1248,0,0
global,0.1,100vs200,1300,PAN2,200,200,20,0.01276187,1.74608,50,100,5,15,0.1,0.0435,0.2136,0.15,0.0931,0.2328,0,0
global,0.01,100vs200,1300,PAN1,100,20,40,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN1,100,20,40,0.01276187,2.14737,50,100,0,7,0.0,0.0,0.0714,0.07,0.0343,0.1375,0,0
global,0.1,100vs200,1300,PAN1,100,20,40,0.01276187,1.74608,50,100,0,18,0.0,0.0,0.0714,0.18,0.117,0.2667,0,0
global,0.01,100vs200,1300,PAN2,200,40,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN2,200,40,20,0.01276187,2.14737,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.1,100vs200,1300,PAN2,200,40,20,0.01276187,1.74608,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.01,100vs200,1300,PAN1,100,20,60,0.01276187,3.24356,50,100,0,24,0.0,0.0,0.0714,0.24,0.1669,0.3323,0,0
global,0.05,100vs200,1300,PAN1,100,20,60,0.01276187,2.14737,50,100,0,55,0.0,0.0,0.0714,0.55,0.4524,0.6439,0,0
global,0.1,100vs200,1300,PAN1,100,20,60,0.01276187,1.74608,50,100,0,74,0.0,0.0,0.0714,0.74,0.6463,0.816,0,0
global,0.01,100vs200,1300,PAN2,200,60,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN2,200,60,20,0.01276187,2.14737,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.1,100vs200,1300,PAN2,200,60,20,0.01276187,1.74608,50,100,1,5,0.02,0.0035,0.105,0.05,0.0215,0.1118,0,0
global,0.01,100vs200,1300,PAN1,100,20,80,0.01276187,3.24356,50,100,0,33,0.0,0.0,0.0714,0.33,0.2456,0.4269,0,0
global,0.05,100vs200,1300,PAN1,100,20,80,0.01276187,2.14737,50,100,0,72,0.0,0.0,0.0714,0.72,0.6251,0.7986,0,0
global,0.1,100vs200,1300,PAN1,100,20,80,0.01276187,1.74608,50,100,0,83,0.0,0.0,0.0714,0.83,0.7445,0.8911,0,0
global,0.01,100vs200,1300,PAN2,200,80,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN2,200,80,20,0.01276187,2.14737,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.1,100vs200,1300,PAN2,200,80,20,0.01276187,1.74608,50,100,2,4,0.04,0.011,0.1346,0.04,0.0157,0.0984,0,0
global,0.01,100vs200,1300,PAN1,100,200,100,0.01276187,3.24356,50,100,1,20,0.02,0.0035,0.105,0.2,0.1334,0.2888,0,0
global,0.05,100vs200,1300,PAN1,100,200,100,0.01276187,2.14737,50,100,4,40,0.08,0.0315,0.1884,0.4,0.3094,0.498,0,0
global,0.1,100vs200,1300,PAN1,100,200,100,0.01276187,1.74608,50,100,4,56,0.08,0.0315,0.1884,0.56,0.4623,0.6533,0,0
global,0.01,100vs200,1300,PAN2,200,100,200,0.01276187,3.24356,50,100,1,13,0.02,0.0035,0.105,0.13,0.0776,0.2098,0,0
global,0.05,100vs200,1300,PAN2,200,100,200,0.01276187,2.14737,50,100,2,54,0.04,0.011,0.1346,0.54,0.4426,0.6344,0,0
global,0.1,100vs200,1300,PAN2,200,100,200,0.01276187,1.74608,50,100,2,68,0.04,0.011,0.1346,0.68,0.5834,0.7633,0,0
global,0.01,100vs200,1300,PAN1,100,200,120,0.01276187,3.24356,50,100,1,19,0.02,0.0035,0.105,0.19,0.1251,0.2778,0,0
global,0.05,100vs200,1300,PAN1,100,200,120,0.01276187,2.14737,50,100,4,39,0.08,0.0315,0.1884,0.39,0.3002,0.488,0,0
global,0.1,100vs200,1300,PAN1,100,200,120,0.01276187,1.74608,50,100,4,49,0.08,0.0315,0.1884,0.49,0.3942,0.5865,0,0
global,0.01,100vs200,1300,PAN2,200,120,200,0.01276187,3.24356,50,100,1,18,0.02,0.0035,0.105,0.18,0.117,0.2667,0,0
global,0.05,100vs200,1300,PAN2,200,120,200,0.01276187,2.14737,50,100,1,44,0.02,0.0035,0.105,0.44,0.3467,0.5377,0,0
global,0.1,100vs200,1300,PAN2,200,120,200,0.01276187,1.74608,50,100,1,62,0.02,0.0035,0.105,0.62,0.5221,0.709,0,0
global,0.01,100vs200,1300,PAN1,100,200,140,0.01276187,3.24356,50,100,1,15,0.02,0.0035,0.105,0.15,0.0931,0.2328,0,0
global,0.05,100vs200,1300,PAN1,100,200,140,0.01276187,2.14737,50,100,4,41,0.08,0.0315,0.1884,0.41,0.3187,0.508,0,0
global,0.1,100vs200,1300,PAN1,100,200,140,0.01276187,1.74608,50,100,4,52,0.08,0.0315,0.1884,0.52,0.4232,0.6154,0,0
global,0.01,100vs200,1300,PAN2,200,140,200,0.01276187,3.24356,50,100,1,8,0.02,0.0035,0.105,0.08,0.0411,0.15,0,0
global,0.05,100vs200,1300,PAN2,200,140,200,0.01276187,2.14737,50,100,2,40,0.04,0.011,0.1346,0.4,0.3094,0.498,0,0
global,0.1,100vs200,1300,PAN2,200,140,200,0.01276187,1.74608,50,100,3,58,0.06,0.0206,0.1622,0.58,0.4821,0.672,0,0
global,0.01,100vs200,1300,PAN1,100,200,160,0.01276187,3.24356,50,99,1,16,0.02,0.0035,0.105,0.1616,0.102,0.2465,0,0
global,0.05,100vs200,1300,PAN1,100,200,160,0.01276187,2.14737,50,99,4,41,0.08,0.0315,0.1884,0.4141,0.3221,0.5126,0,0
global,0.1,100vs200,1300,PAN1,100,200,160,0.01276187,1.74608,50,99,4,54,0.08,0.0315,0.1884,0.5455,0.4475,0.64,0,0
global,0.01,100vs200,1300,PAN2,200,160,200,0.01276187,3.24356,50,100,0,9,0.0,0.0,0.0714,0.09,0.0481,0.1623,0,0
global,0.05,100vs200,1300,PAN2,200,160,200,0.01276187,2.14737,50,100,2,33,0.04,0.011,0.1346,0.33,0.2456,0.4269,0,0
global,0.1,100vs200,1300,PAN2,200,160,200,0.01276187,1.74608,50,100,4,51,0.08,0.0315,0.1884,0.51,0.4135,0.6058,0,0
global,0.01,100vs200,1300,PAN1,100,200,180,0.01276187,3.24356,50,100,1,22,0.02,0.0035,0.105,0.22,0.15,0.3107,0,0
global,0.05,100vs200,1300,PAN1,100,200,180,0.01276187,2.14737,50,100,4,44,0.08,0.0315,0.1884,0.44,0.3467,0.5377,0,0
global,0.1,100vs200,1300,PAN1,100,200,180,0.01276187,1.74608,50,100,4,54,0.08,0.0315,0.1884,0.54,0.4426,0.6344,0,0
global,0.01,100vs200,1300,PAN2,200,180,200,0.01276187,3.24356,50,100,1,9,0.02,0.0035,0.105,0.09,0.0481,0.1623,0,0
global,0.05,100vs200,1300,PAN2,200,180,200,0.01276187,2.14737,50,100,3,28,0.06,0.0206,0.1622,0.28,0.2014,0.3749,0,0
global,0.1,100vs200,1300,PAN2,200,180,200,0.01276187,1.74608,50,100,4,48,0.08,0.0315,0.1884,0.48,0.3846,0.5768,0,0
global,0.01,100vs200,1300,PAN1,100,200,20,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,100vs200,1300,PAN1,100,200,20,0.01276187,2.14737,50,100,4,9,0.08,0.0315,0.1884,0.09,0.0481,0.1623,0,0
global,0.1,100vs200,1300,PAN1,100,200,20,0.01276187,1.74608,50,100,4,13,0.08,0.0315,0.1884,0.13,0.0776,0.2098,0,0
global,0.01,100vs200,1300,PAN2,200,20,200,0.01276187,3.24356,50,100,0,20,0.0,0.0,0.0714,0.2,0.1334,0.2888,0,0
global,0.05,100vs200,1300,PAN2,200,20,200,0.01276187,2.14737,50,100,0,55,0.0,0.0,0.0714,0.55,0.4524,0.6439,0,0
global,0.1,100vs200,1300,PAN2,200,20,200,0.01276187,1.74608,50,100,0,70,0.0,0.0,0.0714,0.7,0.6041,0.7811,0,0
global,0.01,100vs200,1300,PAN1,100,200,200,0.01276187,3.24356,50,100,1,20,0.02,0.0035,0.105,0.2,0.1334,0.2888,0,0
global,0.05,100vs200,1300,PAN1,100,200,200,0.01276187,2.14737,50,100,4,52,0.08,0.0315,0.1884,0.52,0.4232,0.6154,0,0
global,0.1,100vs200,1300,PAN1,100,200,200,0.01276187,1.74608,50,100,4,61,0.08,0.0315,0.1884,0.61,0.512,0.6998,0,0
global,0.01,100vs200,1300,PAN2,200,200,200,0.01276187,3.24356,50,100,1,9,0.02,0.0035,0.105,0.09,0.0481,0.1623,0,0
global,0.05,100vs200,1300,PAN2,200,200,200,0.01276187,2.14737,50,100,4,27,0.08,0.0315,0.1884,0.27,0.1927,0.3643,0,0
global,0.1,100vs200,1300,PAN2,200,200,200,0.01276187,1.74608,50,100,5,47,0.1,0.0435,0.2136,0.47,0.3751,0.5671,0,0
global,0.01,100vs200,1300,PAN1,100,200,40,0.01276187,3.24356,50,100,1,0,0.02,0.0035,0.105,0.0,0.0,0.037,0,0
global,0.05,100vs200,1300,PAN1,100,200,40,0.01276187,2.14737,50,100,4,4,0.08,0.0315,0.1884,0.04,0.0157,0.0984,0,0
global,0.1,100vs200,1300,PAN1,100,200,40,0.01276187,1.74608,50,100,4,12,0.08,0.0315,0.1884,0.12,0.07,0.1981,0,0
global,0.01,100vs200,1300,PAN2,200,40,200,0.01276187,3.24356,50,100,0,22,0.0,0.0,0.0714,0.22,0.15,0.3107,0,0
global,0.05,100vs200,1300,PAN2,200,40,200,0.01276187,2.14737,50,100,0,61,0.0,0.0,0.0714,0.61,0.512,0.6998,0,0
global,0.1,100vs200,1300,PAN2,200,40,200,0.01276187,1.74608,50,100,0,75,0.0,0.0,0.0714,0.75,0.657,0.8245,0,0
global,0.01,100vs200,1300,PAN1,100,200,60,0.01276187,3.24356,50,99,1,4,0.02,0.0035,0.105,0.0404,0.0158,0.0993,0,0
global,0.05,100vs200,1300,PAN1,100,200,60,0.01276187,2.14737,50,99,4,14,0.08,0.0315,0.1884,0.1414,0.0861,0.2235,0,0
global,0.1,100vs200,1300,PAN1,100,200,60,0.01276187,1.74608,50,99,4,25,0.08,0.0315,0.1884,0.2525,0.1773,0.3462,0,0
global,0.01,100vs200,1300,PAN2,200,60,200,0.01276187,3.24356,50,100,0,17,0.0,0.0,0.0714,0.17,0.1089,0.2555,0,0
global,0.05,100vs200,1300,PAN2,200,60,200,0.01276187,2.14737,50,100,0,57,0.0,0.0,0.0714,0.57,0.4722,0.6627,0,0
global,0.1,100vs200,1300,PAN2,200,60,200,0.01276187,1.74608,50,100,1,73,0.02,0.0035,0.105,0.73,0.6357,0.8073,0,0
global,0.01,100vs200,1300,PAN1,100,200,80,0.01276187,3.24356,50,100,1,17,0.02,0.0035,0.105,0.17,0.1089,0.2555,0,0
global,0.05,100vs200,1300,PAN1,100,200,80,0.01276187,2.14737,50,100,4,48,0.08,0.0315,0.1884,0.48,0.3846,0.5768,0,0
global,0.1,100vs200,1300,PAN1,100,200,80,0.01276187,1.74608,50,100,4,60,0.08,0.0315,0.1884,0.6,0.502,0.6906,0,0
global,0.01,100vs200,1300,PAN2,200,80,200,0.01276187,3.24356,50,100,0,24,0.0,0.0,0.0714,0.24,0.1669,0.3323,0,0
global,0.05,100vs200,1300,PAN2,200,80,200,0.01276187,2.14737,50,100,0,55,0.0,0.0,0.0714,0.55,0.4524,0.6439,0,0
